Ensembl Gene ID	UCSC ID
ENSMUSG00000029272	uc008xyp.2
ENSMUSG00000037997	uc009dvx.1
ENSMUSG00000075184	
ENSMUSG00000037997	uc009dvx.1
ENSMUSG00000045867	uc007gwc.1
ENSMUSG00000037997	
ENSMUSG00000037997	
ENSMUSG00000081893	
ENSMUSG00000080933	uc012hgg.2
ENSMUSG00000037997	
ENSMUSG00000037997	
ENSMUSG00000037997	
ENSMUSG00000097339	uc008phc.1
ENSMUSG00000094361	
ENSMUSG00000023104	uc008zwl.1
ENSMUSG00000023961	uc008cpv.1
ENSMUSG00000041712	uc007oup.1
ENSMUSG00000023961	uc008cpu.1
ENSMUSG00000023020	uc007xqe.2
ENSMUSG00000101434	
ENSMUSG00000095689	uc007tqb.1
ENSMUSG00000021797	uc007tay.1
ENSMUSG00000095689	uc007tqb.1
ENSMUSG00000050138	uc008dvc.1
ENSMUSG00000082360	
ENSMUSG00000097252	uc008pmp.1
ENSMUSG00000034023	uc009dgx.2
ENSMUSG00000028584	uc008vqb.2
ENSMUSG00000034023	
ENSMUSG00000029409	
ENSMUSG00000034023	uc009dgw.2
ENSMUSG00000076598	
ENSMUSG00000034023	
ENSMUSG00000097025	
ENSMUSG00000034023	
ENSMUSG00000034023	
ENSMUSG00000102216	
ENSMUSG00000096935	uc008puf.2
ENSMUSG00000001288	uc007xvd.2
ENSMUSG00000034023	
ENSMUSG00000060268	uc008uih.1
ENSMUSG00000043671	uc009gkg.2
ENSMUSG00000079597	uc007zch.1
ENSMUSG00000060268	
ENSMUSG00000001288	uc007xvc.2
ENSMUSG00000043671	
ENSMUSG00000094678	uc009oht.1
ENSMUSG00000001288	uc007xvd.2
ENSMUSG00000035033	uc008jvd.1
ENSMUSG00000100485	
ENSMUSG00000043671	
ENSMUSG00000060268	uc008uig.2
ENSMUSG00000045794	uc008onh.1
ENSMUSG00000001288	
ENSMUSG00000043671	
ENSMUSG00000035033	uc008jvd.1
ENSMUSG00000045794	uc008onh.1
ENSMUSG00000001288	
ENSMUSG00000043671	
ENSMUSG00000035033	
ENSMUSG00000097004	uc008pyt.1
ENSMUSG00000001288	
ENSMUSG00000066500	uc009gqk.2
ENSMUSG00000043671	
ENSMUSG00000096827	
ENSMUSG00000035033	
ENSMUSG00000074170	uc009gku.2
ENSMUSG00000101427	
ENSMUSG00000099387	
ENSMUSG00000061707	uc012egs.1
ENSMUSG00000026358	uc007cxj.2
ENSMUSG00000043671	
ENSMUSG00000026248	uc007bqy.1
ENSMUSG00000043671	
ENSMUSG00000078872	
ENSMUSG00000026358	
ENSMUSG00000026248	
ENSMUSG00000078872	
ENSMUSG00000083185	
ENSMUSG00000078872	
ENSMUSG00000060568	uc007dkt.2
ENSMUSG00000060568	uc007dks.2
ENSMUSG00000078872	
ENSMUSG00000026358	
ENSMUSG00000060568	uc011wvo.1
ENSMUSG00000097515	uc008qgc.1
ENSMUSG00000028890	uc008urb.2
ENSMUSG00000026358	
ENSMUSG00000098143	
ENSMUSG00000060568	uc011wvo.1
ENSMUSG00000026358	
ENSMUSG00000023902	uc008asl.2
ENSMUSG00000028890	
ENSMUSG00000001911	
ENSMUSG00000060568	uc007dks.2
ENSMUSG00000001911	
ENSMUSG00000090298	uc011xcm.1
ENSMUSG00000023902	uc008asm.2
ENSMUSG00000028890	uc008ura.2
ENSMUSG00000026358	
ENSMUSG00000028890	
ENSMUSG00000076778	
ENSMUSG00000026358	uc007cxj.2
ENSMUSG00000028890	uc008urb.2
ENSMUSG00000026358	
ENSMUSG00000049708	uc009oxq.1
ENSMUSG00000060568	uc011wvo.1
ENSMUSG00000060568	uc007dkt.2
ENSMUSG00000060568	uc007dks.2
ENSMUSG00000023902	uc008ask.3
ENSMUSG00000022685	uc007ygc.1
ENSMUSG00000026358	
ENSMUSG00000087604	
ENSMUSG00000054046	uc009gnk.1
ENSMUSG00000087604	uc007jkk.1
ENSMUSG00000023902	uc008asj.3
ENSMUSG00000086205	
ENSMUSG00000023902	uc012alt.2
ENSMUSG00000048191	uc009klv.2
ENSMUSG00000023140	uc009cjz.1
ENSMUSG00000023902	uc012alu.2
ENSMUSG00000023902	
ENSMUSG00000043383	uc008ukq.1
ENSMUSG00000097167	uc008qis.1
ENSMUSG00000023902	uc012alv.1
ENSMUSG00000048191	uc009klu.2
ENSMUSG00000004939	uc007ggn.1
ENSMUSG00000048012	uc009gqp.2
ENSMUSG00000048012	uc033izc.1
ENSMUSG00000048012	uc009gqn.2
ENSMUSG00000023902	uc012alu.2
ENSMUSG00000048191	uc009klu.2
ENSMUSG00000080871	
ENSMUSG00000054074	
ENSMUSG00000023902	uc012alu.2
ENSMUSG00000089927	
ENSMUSG00000023902	uc008aso.3
ENSMUSG00000054074	uc008ill.1
ENSMUSG00000054074	
ENSMUSG00000023902	
ENSMUSG00000054074	
ENSMUSG00000054074	uc008ill.1
ENSMUSG00000097532	uc008qjq.1
ENSMUSG00000047676	
ENSMUSG00000049420	uc007erw.2
ENSMUSG00000102500	
ENSMUSG00000074281	uc008qyu.1
ENSMUSG00000024261	uc008ehy.1
ENSMUSG00000001911	uc009mnc.2
ENSMUSG00000103727	
ENSMUSG00000097189	
ENSMUSG00000071234	uc007ofr.1
ENSMUSG00000022031	uc007ujl.2
ENSMUSG00000001911	uc009mnf.2
ENSMUSG00000001911	uc009mne.2
ENSMUSG00000086416	
ENSMUSG00000096877	
ENSMUSG00000027499	
ENSMUSG00000001911	uc009mnd.2
ENSMUSG00000083246	
ENSMUSG00000001911	
ENSMUSG00000024912	uc008gdc.1
ENSMUSG00000001911	uc009mne.2
ENSMUSG00000090038	
ENSMUSG00000027499	uc008oof.1
ENSMUSG00000070283	uc009rqh.1
ENSMUSG00000090038	
ENSMUSG00000090038	
ENSMUSG00000027499	uc008oof.1
ENSMUSG00000097204	
ENSMUSG00000039910	uc007elt.2
ENSMUSG00000031697	uc009mpp.2
ENSMUSG00000070283	
ENSMUSG00000051671	uc009nyu.2
ENSMUSG00000038580	uc033jdb.1
ENSMUSG00000031697	uc009mpq.2
ENSMUSG00000038580	uc009kkl.2
ENSMUSG00000029826	
ENSMUSG00000097221	
ENSMUSG00000070283	
ENSMUSG00000048012	uc009gqp.2
ENSMUSG00000087070	uc029uuj.1
ENSMUSG00000070283	
ENSMUSG00000048012	uc009gqq.2
ENSMUSG00000094378	uc012hqj.2
ENSMUSG00000094378	uc012hqj.2
ENSMUSG00000048012	uc033izc.1
ENSMUSG00000048012	uc009gqn.2
ENSMUSG00000049436	uc007zfm.2
ENSMUSG00000097807	uc008qmt.1
ENSMUSG00000048012	uc009gqo.2
ENSMUSG00000058463	
ENSMUSG00000002957	uc009kls.2
ENSMUSG00000043827	uc008cmj.1
ENSMUSG00000068615	uc008lpu.1
ENSMUSG00000048012	uc033izc.1
ENSMUSG00000048012	uc009gqp.2
ENSMUSG00000086346	
ENSMUSG00000102135	
ENSMUSG00000083504	
ENSMUSG00000024258	uc008eim.2
ENSMUSG00000017485	uc007shc.1
ENSMUSG00000017485	
ENSMUSG00000067700	uc033iib.1
ENSMUSG00000017485	
ENSMUSG00000078942	uc011zdt.1
ENSMUSG00000017485	
ENSMUSG00000076870	
ENSMUSG00000078942	uc007rqn.1
ENSMUSG00000017485	
ENSMUSG00000086000	
ENSMUSG00000017485	
ENSMUSG00000097851	uc008qmu.1
ENSMUSG00000058743	uc009gxi.1
ENSMUSG00000040112	
ENSMUSG00000017310	uc008nvr.1
ENSMUSG00000081992	
ENSMUSG00000067596	
ENSMUSG00000081551	
ENSMUSG00000040112	uc009ess.1
ENSMUSG00000079273	
ENSMUSG00000040112	
ENSMUSG00000040112	
ENSMUSG00000040112	
ENSMUSG00000073568	uc008evy.1
ENSMUSG00000067713	uc007xoa.1
ENSMUSG00000037379	uc008xai.2
ENSMUSG00000029826	uc009bka.1
ENSMUSG00000080198	
ENSMUSG00000029826	uc012eka.1
ENSMUSG00000030001	uc009crb.1
ENSMUSG00000094189	
ENSMUSG00000029826	uc009bjz.2
ENSMUSG00000102686	
ENSMUSG00000014905	uc007nlo.1
ENSMUSG00000097420	uc008qmw.1
ENSMUSG00000075245	
ENSMUSG00000097420	uc008qmv.1
ENSMUSG00000101984	
ENSMUSG00000101984	
ENSMUSG00000075525	
ENSMUSG00000102932	
ENSMUSG00000092201	uc008lpy.2
ENSMUSG00000097753	uc008qmx.1
ENSMUSG00000092201	uc008lpx.2
ENSMUSG00000094113	uc009eiu.1
ENSMUSG00000094113	
ENSMUSG00000039183	uc008ayo.2
ENSMUSG00000097143	uc008qou.1
ENSMUSG00000045930	uc007npv.2
ENSMUSG00000030069	uc009dbt.1
ENSMUSG00000068290	
ENSMUSG00000030069	uc009dbu.1
ENSMUSG00000030069	uc012epr.1
ENSMUSG00000047117	
ENSMUSG00000068290	
ENSMUSG00000046259	uc008qdx.1
ENSMUSG00000103545	
ENSMUSG00000068290	
ENSMUSG00000068290	
ENSMUSG00000087278	uc008lir.2
ENSMUSG00000046259	uc008qdx.1
ENSMUSG00000046548	
ENSMUSG00000097362	
ENSMUSG00000047117	uc007rmy.1
ENSMUSG00000024454	
ENSMUSG00000068290	uc008mjs.1
ENSMUSG00000047117	uc007rmx.1
ENSMUSG00000039405	uc009ifz.1
ENSMUSG00000068290	
ENSMUSG00000024454	
ENSMUSG00000045094	uc008fca.2
ENSMUSG00000047117	
ENSMUSG00000021975	uc007uiw.2
ENSMUSG00000038194	
ENSMUSG00000047117	
ENSMUSG00000038194	
ENSMUSG00000029490	uc008yoc.1
ENSMUSG00000047117	
ENSMUSG00000038194	
ENSMUSG00000104162	
ENSMUSG00000063802	uc009eyd.1
ENSMUSG00000063802	uc009eyc.1
ENSMUSG00000097737	
ENSMUSG00000101633	
ENSMUSG00000083233	
ENSMUSG00000082377	
ENSMUSG00000047976	uc009dvb.1
ENSMUSG00000029847	uc012ejv.1
ENSMUSG00000029847	
ENSMUSG00000029847	
ENSMUSG00000051392	uc008qov.1
ENSMUSG00000029847	uc012ejv.1
ENSMUSG00000074004	uc009ikf.1
ENSMUSG00000089760	
ENSMUSG00000030735	
ENSMUSG00000097124	uc008rea.1
ENSMUSG00000097260	
ENSMUSG00000032534	
ENSMUSG00000097124	uc008rea.1
ENSMUSG00000024454	uc008erl.1
ENSMUSG00000063245	
ENSMUSG00000055385	uc008ypc.1
ENSMUSG00000069899	
ENSMUSG00000024454	
ENSMUSG00000063245	
ENSMUSG00000038058	uc009cag.2
ENSMUSG00000020335	uc007itd.2
ENSMUSG00000069899	
ENSMUSG00000038058	uc009caf.2
ENSMUSG00000052299	uc033gzo.1
ENSMUSG00000095577	
ENSMUSG00000020335	
ENSMUSG00000003604	uc008lpe.2
ENSMUSG00000020335	uc007itd.2
ENSMUSG00000082765	
ENSMUSG00000085123	uc029sir.1
ENSMUSG00000046034	uc007vjr.1
ENSMUSG00000050321	uc008fuz.2
ENSMUSG00000101374	
ENSMUSG00000003604	
ENSMUSG00000029716	uc009acw.2
ENSMUSG00000003604	uc012cay.1
ENSMUSG00000040037	uc008rvc.2
ENSMUSG00000097852	
ENSMUSG00000040037	uc008rvb.1
ENSMUSG00000100460	
ENSMUSG00000040037	uc008rvb.1
ENSMUSG00000040037	uc008rvc.2
ENSMUSG00000101374	
ENSMUSG00000040037	
ENSMUSG00000082783	
ENSMUSG00000082724	
ENSMUSG00000101374	
ENSMUSG00000101374	
ENSMUSG00000103660	
ENSMUSG00000101374	
ENSMUSG00000035626	uc007tpl.2
ENSMUSG00000051527	uc033iwn.1
ENSMUSG00000103660	
ENSMUSG00000101374	
ENSMUSG00000095682	
ENSMUSG00000100104	
ENSMUSG00000101374	
ENSMUSG00000103660	
ENSMUSG00000070047	uc009lon.2
ENSMUSG00000101374	
ENSMUSG00000101374	
ENSMUSG00000031640	uc012gdd.2
ENSMUSG00000080861	
ENSMUSG00000022614	uc007xgd.2
ENSMUSG00000070047	uc009lom.1
ENSMUSG00000026637	
ENSMUSG00000084192	
ENSMUSG00000032534	uc009rfr.1
ENSMUSG00000026637	
ENSMUSG00000070047	uc009loo.1
ENSMUSG00000029281	uc008xzl.1
ENSMUSG00000104097	
ENSMUSG00000087158	
ENSMUSG00000030882	
ENSMUSG00000070047	
ENSMUSG00000035284	uc009qms.1
ENSMUSG00000070047	
ENSMUSG00000070047	uc009lon.2
ENSMUSG00000030882	
ENSMUSG00000026637	
ENSMUSG00000046999	uc012cqj.1
ENSMUSG00000032534	uc009rfq.2
ENSMUSG00000032534	
ENSMUSG00000042655	uc007rto.1
ENSMUSG00000026637	
ENSMUSG00000030882	
ENSMUSG00000100200	uc009spr.1
ENSMUSG00000049800	
ENSMUSG00000095661	
ENSMUSG00000081590	
ENSMUSG00000024479	uc007vrm.2
ENSMUSG00000095661	
ENSMUSG00000038048	uc008dew.1
ENSMUSG00000097456	uc033hzm.1
ENSMUSG00000032026	uc009pia.1
ENSMUSG00000026637	uc029qvg.2
ENSMUSG00000030882	
ENSMUSG00000030882	
ENSMUSG00000097456	uc008rhc.2
ENSMUSG00000075704	uc007yny.1
ENSMUSG00000032534	
ENSMUSG00000049800	uc007idc.1
ENSMUSG00000096844	
ENSMUSG00000032534	
ENSMUSG00000032534	
ENSMUSG00000078197	
ENSMUSG00000049800	uc007ide.1
ENSMUSG00000075427	uc007xma.1
ENSMUSG00000075704	uc007yny.1
ENSMUSG00000024259	uc008ehz.1
ENSMUSG00000075427	
ENSMUSG00000032534	
ENSMUSG00000049800	uc007idf.1
ENSMUSG00000075704	uc007ynx.1
ENSMUSG00000075427	uc007xma.1
ENSMUSG00000032534	
ENSMUSG00000091494	
ENSMUSG00000097761	
ENSMUSG00000091494	
ENSMUSG00000076885	uc007tuj.2
ENSMUSG00000096120	
ENSMUSG00000101100	
ENSMUSG00000101100	
ENSMUSG00000102493	
ENSMUSG00000011158	uc007pfn.1
ENSMUSG00000075704	
ENSMUSG00000061457	uc009oie.2
ENSMUSG00000075704	
ENSMUSG00000075704	
ENSMUSG00000038984	uc007vld.1
ENSMUSG00000075704	
ENSMUSG00000044211	
ENSMUSG00000082181	
ENSMUSG00000081208	
ENSMUSG00000022129	uc007uym.2
ENSMUSG00000074593	uc008nvs.1
ENSMUSG00000026285	uc007cev.1
ENSMUSG00000096750	uc008tjb.2
ENSMUSG00000074593	
ENSMUSG00000096750	uc008tjb.2
ENSMUSG00000076894	
ENSMUSG00000020160	uc007icn.2
ENSMUSG00000075704	
ENSMUSG00000022570	uc007whs.1
ENSMUSG00000075704	
ENSMUSG00000020160	uc007icl.2
ENSMUSG00000075704	
ENSMUSG00000101358	
ENSMUSG00000075704	
ENSMUSG00000073908	
ENSMUSG00000024197	uc008dbn.1
ENSMUSG00000066389	
ENSMUSG00000095238	
ENSMUSG00000097911	uc008rks.1
ENSMUSG00000020160	uc007icm.2
ENSMUSG00000097911	uc008rkt.1
ENSMUSG00000020160	
ENSMUSG00000075704	uc007yny.1
ENSMUSG00000029541	uc012efv.1
ENSMUSG00000083109	
ENSMUSG00000075704	uc007yny.1
ENSMUSG00000020160	uc007icm.2
ENSMUSG00000101816	
ENSMUSG00000038879	uc007vlw.1
ENSMUSG00000020160	uc007icl.2
ENSMUSG00000086049	
ENSMUSG00000063905	
ENSMUSG00000074781	uc007gwm.1
ENSMUSG00000087382	
ENSMUSG00000087382	
ENSMUSG00000079298	uc009ees.2
ENSMUSG00000020160	
ENSMUSG00000041144	
ENSMUSG00000020160	uc007ico.2
ENSMUSG00000079298	uc012etf.1
ENSMUSG00000087382	uc008odk.1
ENSMUSG00000039232	uc007ekh.2
ENSMUSG00000028214	uc008rzv.2
ENSMUSG00000079298	uc012etf.1
ENSMUSG00000066245	
ENSMUSG00000020160	uc007icl.2
ENSMUSG00000039232	uc007ekg.2
ENSMUSG00000087382	uc029uil.1
ENSMUSG00000068079	uc008nex.1
ENSMUSG00000028214	uc008rzw.2
ENSMUSG00000104334	
ENSMUSG00000073682	
ENSMUSG00000097031	
ENSMUSG00000085869	
ENSMUSG00000094147	
ENSMUSG00000066584	uc009gip.3
ENSMUSG00000066584	
ENSMUSG00000066584	uc033iyu.1
ENSMUSG00000056426	uc009lvy.1
ENSMUSG00000102705	
ENSMUSG00000081270	
ENSMUSG00000082952	
ENSMUSG00000044408	uc007nnt.1
ENSMUSG00000000346	uc007xrt.1
ENSMUSG00000031840	uc009mbj.2
ENSMUSG00000031840	uc009mbi.2
ENSMUSG00000083027	
ENSMUSG00000090796	
ENSMUSG00000085388	uc008img.1
ENSMUSG00000081646	
ENSMUSG00000056089	
ENSMUSG00000031840	uc009mbk.2
ENSMUSG00000031840	uc009mbj.2
ENSMUSG00000031840	uc009mbi.2
ENSMUSG00000043087	uc009oho.2
ENSMUSG00000100499	
ENSMUSG00000100499	
ENSMUSG00000097858	uc008rph.1
ENSMUSG00000014786	uc009ncu.1
ENSMUSG00000031840	uc009mbj.2
ENSMUSG00000081912	
ENSMUSG00000032497	uc009rvn.2
ENSMUSG00000031840	uc009mbj.2
ENSMUSG00000062198	uc007nod.1
ENSMUSG00000032497	uc009rvm.2
ENSMUSG00000031840	
ENSMUSG00000101767	
ENSMUSG00000076596	
ENSMUSG00000062198	
ENSMUSG00000067071	
ENSMUSG00000051716	uc007hly.1
ENSMUSG00000062198	
ENSMUSG00000095257	uc029wep.1
ENSMUSG00000103373	
ENSMUSG00000102740	
ENSMUSG00000068165	
ENSMUSG00000067071	uc007cau.1
ENSMUSG00000082364	
ENSMUSG00000033147	uc008qrl.2
ENSMUSG00000082773	
ENSMUSG00000067071	
ENSMUSG00000091981	
ENSMUSG00000067071	
ENSMUSG00000067071	
ENSMUSG00000033147	uc008qrm.2
ENSMUSG00000041538	uc008cca.1
ENSMUSG00000097183	uc012czd.2
ENSMUSG00000041538	
ENSMUSG00000097295	
ENSMUSG00000041685	uc033gnc.1
ENSMUSG00000083919	
ENSMUSG00000041538	uc008cbz.1
ENSMUSG00000081260	
ENSMUSG00000081453	
ENSMUSG00000041538	uc012apw.1
ENSMUSG00000028339	uc012ddw.1
ENSMUSG00000041685	uc033gnc.1
ENSMUSG00000033147	uc008qrl.2
ENSMUSG00000076912	
ENSMUSG00000033147	
ENSMUSG00000096767	
ENSMUSG00000033147	uc008qrl.2
ENSMUSG00000021361	uc007qet.2
ENSMUSG00000041685	uc011zdl.2
ENSMUSG00000033147	
ENSMUSG00000041685	uc011zdl.2
ENSMUSG00000028339	uc008sum.1
ENSMUSG00000041144	uc007awx.2
ENSMUSG00000033147	uc008qrn.2
ENSMUSG00000059252	
ENSMUSG00000091639	
ENSMUSG00000028339	
ENSMUSG00000085875	
ENSMUSG00000041144	
ENSMUSG00000097745	uc029upf.1
ENSMUSG00000085875	
ENSMUSG00000041144	
ENSMUSG00000063281	uc008egk.1
ENSMUSG00000103371	
ENSMUSG00000028339	
ENSMUSG00000041144	
ENSMUSG00000028339	
ENSMUSG00000026058	uc007anp.1
ENSMUSG00000041144	
ENSMUSG00000028339	
ENSMUSG00000081240	
ENSMUSG00000026058	uc007ann.1
ENSMUSG00000028339	
ENSMUSG00000026058	uc007ano.1
ENSMUSG00000028339	
ENSMUSG00000026058	
ENSMUSG00000028339	
ENSMUSG00000026491	uc011wxn.1
ENSMUSG00000026058	
ENSMUSG00000026491	
ENSMUSG00000090666	
ENSMUSG00000026491	
ENSMUSG00000035227	uc009imd.1
ENSMUSG00000092191	
ENSMUSG00000026491	
ENSMUSG00000100035	
ENSMUSG00000031627	uc009lqo.2
ENSMUSG00000026491	
ENSMUSG00000100035	
ENSMUSG00000026491	
ENSMUSG00000026491	
ENSMUSG00000026491	
ENSMUSG00000102862	
ENSMUSG00000026491	
ENSMUSG00000032758	uc009ekd.1
ENSMUSG00000097187	
ENSMUSG00000097898	uc007sfh.1
ENSMUSG00000084045	
ENSMUSG00000097898	uc007sfi.1
ENSMUSG00000101289	
ENSMUSG00000055660	uc008dwk.1
ENSMUSG00000042200	uc007jkj.1
ENSMUSG00000067356	
ENSMUSG00000104322	uc008pqm.1
ENSMUSG00000086775	uc008ivz.1
ENSMUSG00000000435	uc007gyz.1
ENSMUSG00000064105	uc008hue.1
ENSMUSG00000064105	uc008huf.1
ENSMUSG00000076925	
ENSMUSG00000100534	
ENSMUSG00000070794	uc008lis.1
ENSMUSG00000070794	
ENSMUSG00000098111	
ENSMUSG00000086775	uc008ivz.1
ENSMUSG00000086775	uc008ivz.1
ENSMUSG00000095640	uc008gtv.2
ENSMUSG00000097547	
ENSMUSG00000097547	uc007sgv.1
ENSMUSG00000076764	
ENSMUSG00000058932	
ENSMUSG00000086420	
ENSMUSG00000031948	uc009nng.3
ENSMUSG00000101026	uc007wfz.2
ENSMUSG00000092397	uc008lqa.2
ENSMUSG00000031948	uc009nne.3
ENSMUSG00000031948	uc009nnf.3
ENSMUSG00000101026	uc007wfz.2
ENSMUSG00000092397	uc008lqa.2
ENSMUSG00000092397	uc008lqa.2
ENSMUSG00000092397	
ENSMUSG00000000439	uc009diw.1
ENSMUSG00000092397	uc008lqc.1
ENSMUSG00000025104	uc009icr.1
ENSMUSG00000071078	uc033jfy.1
ENSMUSG00000025104	uc009ics.1
ENSMUSG00000101072	
ENSMUSG00000034959	uc007uqk.1
ENSMUSG00000025104	
ENSMUSG00000097577	uc007ski.1
ENSMUSG00000095406	
ENSMUSG00000047371	uc009jvc.1
ENSMUSG00000007279	uc009jei.2
ENSMUSG00000036882	uc009ger.2
ENSMUSG00000007279	uc009jej.2
ENSMUSG00000007279	uc009jei.2
ENSMUSG00000100365	
ENSMUSG00000095105	uc007plp.2
ENSMUSG00000096528	
ENSMUSG00000086147	
ENSMUSG00000097601	
ENSMUSG00000086147	
ENSMUSG00000059606	uc007tmt.2
ENSMUSG00000097975	
ENSMUSG00000097585	
ENSMUSG00000007279	uc009jeh.2
ENSMUSG00000094124	
ENSMUSG00000007216	uc009bvc.1
ENSMUSG00000007279	
ENSMUSG00000097136	
ENSMUSG00000091476	uc011wxj.1
ENSMUSG00000054938	uc009fbn.1
ENSMUSG00000104147	
ENSMUSG00000024137	uc008avy.1
ENSMUSG00000103496	
ENSMUSG00000029376	uc008ybp.2
ENSMUSG00000097821	
ENSMUSG00000041550	uc007ows.1
ENSMUSG00000042256	uc012ato.1
ENSMUSG00000096734	
ENSMUSG00000054863	uc007xef.1
ENSMUSG00000091476	uc007duv.2
ENSMUSG00000097002	
ENSMUSG00000091476	
ENSMUSG00000091390	
ENSMUSG00000025198	uc008hpe.2
ENSMUSG00000025198	uc008hpd.2
ENSMUSG00000095470	
ENSMUSG00000057381	uc009ejq.1
ENSMUSG00000025198	
ENSMUSG00000097794	uc007szc.1
ENSMUSG00000025198	uc012bme.1
ENSMUSG00000025198	
ENSMUSG00000026609	
ENSMUSG00000025198	
ENSMUSG00000002329	uc007uaa.2
ENSMUSG00000025198	
ENSMUSG00000022002	uc007uqv.1
ENSMUSG00000026609	
ENSMUSG00000025198	
ENSMUSG00000030717	uc009jsd.1
ENSMUSG00000025198	uc012bme.1
ENSMUSG00000064262	uc009bvf.1
ENSMUSG00000022571	uc007whq.1
ENSMUSG00000036655	uc007nfr.1
ENSMUSG00000030717	
ENSMUSG00000095403	
ENSMUSG00000030717	
ENSMUSG00000054745	
ENSMUSG00000095403	
ENSMUSG00000030717	
ENSMUSG00000030717	
ENSMUSG00000100194	uc009ueb.2
ENSMUSG00000030717	
ENSMUSG00000097310	
ENSMUSG00000094024	uc029tht.1
ENSMUSG00000090551	
ENSMUSG00000097310	
ENSMUSG00000083665	
ENSMUSG00000003309	uc009oky.2
ENSMUSG00000096499	
ENSMUSG00000078870	
ENSMUSG00000093953	
ENSMUSG00000003309	uc009okx.2
ENSMUSG00000078870	
ENSMUSG00000092012	
ENSMUSG00000078870	
ENSMUSG00000096499	
ENSMUSG00000094083	uc008aiv.2
ENSMUSG00000064006	uc007zoo.1
ENSMUSG00000003657	uc009nko.1
ENSMUSG00000036478	uc007gww.2
ENSMUSG00000075480	
ENSMUSG00000091233	
ENSMUSG00000024570	uc008fsm.1
ENSMUSG00000097896	
ENSMUSG00000097431	uc007tlv.1
ENSMUSG00000097431	uc007tlw.1
ENSMUSG00000031861	uc009lxw.1
ENSMUSG00000030046	uc012eol.1
ENSMUSG00000031861	uc009lxw.1
ENSMUSG00000056943	
ENSMUSG00000079264	
ENSMUSG00000040888	uc008axr.1
ENSMUSG00000078636	
ENSMUSG00000035173	uc008hzg.1
ENSMUSG00000036840	uc009mqn.2
ENSMUSG00000035173	
ENSMUSG00000097633	uc029sjc.1
ENSMUSG00000021375	uc007qhn.1
ENSMUSG00000035173	
ENSMUSG00000094914	uc011zkp.1
ENSMUSG00000096220	uc007hpq.1
ENSMUSG00000035173	
ENSMUSG00000079657	
ENSMUSG00000035173	
ENSMUSG00000035173	uc008hzg.1
ENSMUSG00000023263	uc008uof.1
ENSMUSG00000062245	uc007yoz.1
ENSMUSG00000076434	uc008nvt.1
ENSMUSG00000050064	uc012cui.1
ENSMUSG00000050064	uc012cui.1
ENSMUSG00000076434	
ENSMUSG00000076434	uc008nvv.1
ENSMUSG00000079657	uc008awu.2
ENSMUSG00000097533	uc007tos.1
ENSMUSG00000095863	
ENSMUSG00000099858	
ENSMUSG00000079657	
ENSMUSG00000086405	
ENSMUSG00000079657	
ENSMUSG00000079657	uc008awu.2
ENSMUSG00000026609	uc007eaf.1
ENSMUSG00000047379	uc008gbx.1
ENSMUSG00000021090	uc007nvn.2
ENSMUSG00000026609	uc007eag.1
ENSMUSG00000009670	uc009tws.2
ENSMUSG00000026609	uc007eah.1
ENSMUSG00000097542	
ENSMUSG00000076750	
ENSMUSG00000009670	uc012hmv.1
ENSMUSG00000009670	uc009tws.2
ENSMUSG00000032324	uc009psx.2
ENSMUSG00000085097	uc008vxv.1
ENSMUSG00000021090	uc007nvm.2
ENSMUSG00000090187	
ENSMUSG00000096521	
ENSMUSG00000025403	uc007hju.2
ENSMUSG00000087268	
ENSMUSG00000028233	uc008rwi.2
ENSMUSG00000087268	
ENSMUSG00000028233	
ENSMUSG00000070495	uc008odi.1
ENSMUSG00000028233	
ENSMUSG00000097743	uc007uch.2
ENSMUSG00000070495	uc008odi.1
ENSMUSG00000028233	
ENSMUSG00000097743	uc007uci.2
ENSMUSG00000028233	
ENSMUSG00000076796	
ENSMUSG00000023039	
ENSMUSG00000023039	
ENSMUSG00000081908	
ENSMUSG00000023039	
ENSMUSG00000091491	uc009vbc.1
ENSMUSG00000040433	uc009rcs.2
ENSMUSG00000097933	uc007ude.1
ENSMUSG00000040433	uc009rcq.1
ENSMUSG00000021090	
ENSMUSG00000040433	uc009rcp.1
ENSMUSG00000040195	
ENSMUSG00000093601	
ENSMUSG00000040433	uc009rcp.1
ENSMUSG00000040433	
ENSMUSG00000040195	uc007hkd.2
ENSMUSG00000021090	
ENSMUSG00000062914	uc007hps.1
ENSMUSG00000040433	
ENSMUSG00000023039	
ENSMUSG00000021090	
ENSMUSG00000040433	uc012gyq.1
ENSMUSG00000021090	
ENSMUSG00000040433	
ENSMUSG00000021366	uc007qfk.1
ENSMUSG00000081179	
ENSMUSG00000085679	
ENSMUSG00000021090	
ENSMUSG00000040433	
ENSMUSG00000097303	uc007udw.1
ENSMUSG00000040433	
ENSMUSG00000040433	
ENSMUSG00000040433	uc009rcr.1
ENSMUSG00000099457	
ENSMUSG00000096329	
ENSMUSG00000030105	uc009ddo.1
ENSMUSG00000023039	uc007xtd.2
ENSMUSG00000083642	
ENSMUSG00000100961	
ENSMUSG00000023039	
ENSMUSG00000031485	uc009lhu.1
ENSMUSG00000025227	uc008htk.1
ENSMUSG00000101476	
ENSMUSG00000025227	uc008htk.1
ENSMUSG00000031485	uc009lhw.1
ENSMUSG00000063065	uc009jsm.1
ENSMUSG00000025227	uc008htk.1
